date,pce_price_index,dataset_id,display_name,source_file,source_series,expected_frequency,project_role
1965-10-01,2764.094,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1966-01-01,2804.899,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1966-04-01,2812.086,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1966-07-01,2844.198,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1966-10-01,2856.047,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1967-01-01,2872.504,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1967-04-01,2911.776,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1967-07-01,2926.685,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1967-10-01,2944.594,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1968-01-01,3015.162,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1968-04-01,3061.075,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1968-07-01,3118.445,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
1968-10-01,3132.511,pce_price_index,PCE Price Index / PCECC96,PCE_Price_Index.csv,PCECC96,quarterly_in_current_file,supporting_inflation_comparison
